web_scraper_order,web_scraper_start_url,pagination,price,brand_name,product_name,image,item_page_title,item_page_link,data,data_1,Product_Name,product_image_url,size_availability,text_5,product_description
1771969155-170,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €152.63,87Origins,Ijo Dress,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/eitse/eitse3031312116/eitse3031312116_1750950966739_2-0._QL90_UX1128_.jpg,87OriginsIjo DressPrevious Price €152.63Sale Price €30.53,https://www.shopbop.com/ijo-dress-87origins/vp/v=1/1594742517.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2026761035&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_31,87Origins,Ijo Dress,87OriginsIjo Dress,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/eitse/eitse3031312116/eitse3031312116_1750950966739_2-0._QL90_UX1128_.jpg,"6

8

10

12

14

16","Designed with a floor-length A-line silhouette. Knit fabric has a stretchy feel.Shopbop’s expert stylist says: Runs true to sizeModel measurements:
Size 6: Lola (5'8"") usually wears size 6View all model measurementsMeasurements from size 6
Length: 52.75in / 134.0cm, from shoulder87Origins Size Guide","Fabric: Mid-weight stretch knit

Stripe pattern

Maxi length

Halter neckline

Sleeveless

Hidden zip at side

On-seam side pockets

Semi-sheer

Shell: 50% cotton/50% polyester

Unlined

Wash cold

Imported, China"
1771969159-171,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €145.85,Pixie Market,Stripe Ruffle Jumpsuit,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/pixie/pixie3011311158/pixie3011311158_1747087543383_2-0._QL90_UX1128_.jpg,Pixie MarketStripe Ruffle JumpsuitPrevious Price €145.85Sale Price €29.17,https://www.shopbop.com/stripe-ruffle-jumpsuit-pixie-market/vp/v=1/1509614657.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2011612443&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_30,Pixie Market,Stripe Ruffle Jumpsuit,Pixie MarketStripe Ruffle Jumpsuit,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/pixie/pixie3011311158/pixie3011311158_1747087543383_2-0._QL90_UX1128_.jpg,,"Model measurements:
Size S: Sophie (5'9"") usually wears size SView all model measurementsMeasurements from size S
Inseam: 20.5in / 52cm
Leg opening: 28.25in / 72cmSize Conversions","Fabric: Lightweight, non-stretch weave

Stripe print

Covered elastic at waist

Off-shoulder neckline

No closure, pull-on design

Shell: 100% tencel lyocell

Hand wash

Imported, China

Flutter sleeves"
1771969162-172,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €75.47,RESA,Ollie Skirt,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/resaa/resaa3007810642/resaa3007810642_1748463120941_2-0._QL90_UX1128_.jpg,RESAOllie SkirtPrevious Price €75.47Sale Price €15.09,https://www.shopbop.com/ollie-skirt-resa/vp/v=1/1508865327.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2075155402&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_29,RESA,Ollie Skirt,RESAOllie Skirt,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/resaa/resaa3007810642/resaa3007810642_1748463120941_2-0._QL90_UX1128_.jpg,,"Model measurements:
Size XS: Giselle (5'10"") usually wears size XSView all model measurementsMeasurements from size XS
Length: 13.5in / 34.0cmRESA Size Guide","Fabric: Lightweight stretch mesh

Ties at sides

Cherry print

Shell: 95% polyester/5% spandex

Double-layered

Wash cold

Made in the USA"
1771969166-173,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €127.19,Bella Venice,The Kat Mini Dress,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/bveni/bveni3000023293/bveni3000023293_1750447215421_2-0._QL90_UX1128_.jpg,Bella VeniceThe Kat Mini DressPrevious Price €127.19Sale Price €25.44,https://www.shopbop.com/kat-mini-dress-bella-venice/vp/v=1/1538088316.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2006616162&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_28,Bella Venice,The Kat Mini Dress,Bella VeniceThe Kat Mini Dress,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/bveni/bveni3000023293/bveni3000023293_1750447215421_2-0._QL90_UX1128_.jpg,,"Model measurements:
Size S: Lola (5'8"") usually wears size SView all model measurementsMeasurements from size S
Length: 30in / 76.0cm, from shoulderSize Conversions","Fabric: Lightweight, super-stretch jersey

Gingham check

Mini length

Off-shoulder neckline

Short sleeves

Pullover design, no closure

Shell: 95% polyester/5% spandex

Unlined

Dry clean

Made in the USA"
1771969170-174,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €193.33,LE BOP,Ribbed Cardigan,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/lebop/lebop3003745187/lebop3003745187_1744131938054_2-0._QL90_UX1128_.jpg,ExclusiveLE BOPRibbed CardiganPrevious Price €193.33Sale Price €38.67,https://www.shopbop.com/ribbed-cardigan-le-bop/vp/v=1/1596989311.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2070469373&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_EC_27,LE BOP,Ribbed Cardigan,LE BOPRibbed Cardigan,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/lebop/lebop3003745187/lebop3003745187_1744131938054_2-0._QL90_UX1128_.jpg,,"Model measurements:
Size XS: Brittany (5'9.5"") usually wears size XSView all model measurementsMeasurements from size XS
Length: 20.75in / 53.0cm, from shoulderSize Conversions","Fabric: Mid-weight ribbed knit with stretch

Ruffle trim at cuffs

V neck

Button placket

Shell: 81% cotton/17% nylon/2% elastane

Wash cold

Imported, China

Long sleeves"
1771969174-175,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €190.79,Sea,Finnley Football Graphic Cropped T-Shirt,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/seaaa/seaaa223961c3c8/seaaa223961c3c8_1749697299014_2-1._QL90_UX1128_.jpg,ExclusiveSeaFinnley Football Graphic Cropped T-ShirtPrevious Price €190.79Sale Price €38.16,https://www.shopbop.com/finnley-football-graphic-cropped-shirt/vp/v=1/1549207536.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2067761004&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_EC_26,Sea,Finnley Football Graphic Cropped T-Shirt,SeaFinnley Football Graphic Cropped T-Shirt,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/seaaa/seaaa223961c3c8/seaaa223961c3c8_1749697299014_2-1._QL90_UX1128_.jpg,,"Model measurements:
Size XS: Maia (5'10"") usually wears size XSView all model measurementsMeasurements from size S
Length: 19in / 48.0cm, from shoulderSize Guide","Fabric: Mid-weight jersey

Colorblock design

Logo patches and embroidered detailing

V neck

Short sleeves

Shell: 100% cotton

Dry clean

Imported, China"
1771969178-176,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €83.95,MINKPINK,Jeanne Drawstring Pants,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/minkp/minkp4158824dbb/minkp4158824dbb_1748013570400_2-0._QL90_UX1128_.jpg,MINKPINKJeanne Drawstring PantsPrevious Price €83.95Sale Price €16.79,https://www.shopbop.com/jeanne-drawstring-pant-minkpink/vp/v=1/1543286531.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2081848342&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_25,MINKPINK,Jeanne Drawstring Pants,MINKPINKJeanne Drawstring Pants,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/minkp/minkp4158824dbb/minkp4158824dbb_1748013570400_2-0._QL90_UX1128_.jpg,"XS

S

M

L

XL

XXL","Model measurements:
Size XS: Emily (5'9"") usually wears size XS-SView all model measurementsMeasurements from size S
Rise: 11.5in / 29cm
Inseam: 32in / 81cm
Leg opening: 19.75in / 50cmMINKPINK Size Guide","Fabric: Lightweight, non-stretch chiffon

Floral print

Covered elastic waist with drawstring

Shell: 100% polyester

Partially lined

Lining: 100% viscose

Hand wash

Imported, China"
1771969181-177,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,"Previous Price €1,267.70",Altuzarra,Lollie Dress,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/altuz/altuz302511d6a1/altuz302511d6a1_1749761902599_2-0._QL90_UX1128_.jpg,"Designer BoutiqueAltuzarraLollie DressPrevious Price €1,267.70Sale Price €253.54",https://www.shopbop.com/lollie-dress-altuzarra/vp/v=1/1589207001.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2010557699&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_DB_24,Altuzarra,Lollie Dress,AltuzarraLollie Dress,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/altuz/altuz302511d6a1/altuz302511d6a1_1749761902599_2-0._QL90_UX1128_.jpg,,"Model measurements:
Size XS: Priyanka (5'9"") usually wears size XSView all model measurementsMeasurements from size S
Length: 49.25in / 125.0cm, from shoulderSize Conversions","Fabric: Mid-weight, low-stretch knit

Gathered waist

Maxi length

V neck

Sleeveless

Pullover design, no closure

Shell: 70% viscose/20% nylon/9% polyester/1% spandex

Unlined

Dry clean

Imported, China"
1771969186-178,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €244.21,rag & bone,The Knit Button Tank Dress,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/ragbo/ragbo477631fbea/ragbo477631fbea_1750271929326_2-0._QL90_UX1128_.jpg,rag & boneThe Knit Button Tank DressPrevious Price €244.21Sale Price €48.84,https://www.shopbop.com/knit-button-tank-dress-rag/vp/v=1/1574557192.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2071740182&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_23,rag & bone,The Knit Button Tank Dress,rag & boneThe Knit Button Tank Dress,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/ragbo/ragbo477631fbea/ragbo477631fbea_1750271929326_2-0._QL90_UX1128_.jpg,"XXS

XS

S

M

L

XL","Model measurements:
Size S: Lola (5'8"") usually wears size SView all model measurementsMeasurements from size S
Length: 48.5in / 123.0cm, from shoulder to front hemrag & bone Size Guide","Fabric: Lightweight fine-gauge french terry with stretch

Stripe pattern

Midi length

V neck

Sleeveless

Button placket

Shell: 48% polyester/48% viscose/4% spandex

Unlined

Wash cold

Imported, Vietnam"
1771969190-179,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €111.93,Seven Wonders,Locklea Midi Dress,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/svnwn/svnwn3015425a65/svnwn3015425a65_1749153138368_2-0._QL90_UX1128_.jpg,Seven WondersLocklea Midi DressPrevious Price €111.93Sale Price €22.39,https://www.shopbop.com/locklea-midi-dress-seven-wonders/vp/v=1/1592879233.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2038502200&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_22,Seven Wonders,Locklea Midi Dress,Seven WondersLocklea Midi Dress,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/svnwn/svnwn3015425a65/svnwn3015425a65_1749153138368_2-0._QL90_UX1128_.jpg,,"Model measurements:
Size S: Megumi (5'9.5"") usually wears size XS-SView all model measurementsMeasurements from size S
Length: 48.5in / 123.0cm, from shoulderSeven Wonders Size Guide","Fabric: Mid-weight, non-stretch crisp weave

Non-slip rubber binding at back

Gathered waist

Leaf print

Midi length

Halter neckline

Sleeveless

Hook-and-eye and hidden zip at back

On-seam side pockets

Shell: 100% cotton

Lined

Lining: 100% cotton

Wash cold

Imported, China"
1771969194-180,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €76.32,Lioness,Sweetheart Mini Dress,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/lione/lione3070612601/lione3070612601_1751566346616_2-0._QL90_UX1128_.jpg,LionessSweetheart Mini DressPrevious Price €76.32Sale Price €15.26,https://www.shopbop.com/sweetheart-mini-dress-lioness/vp/v=1/1545998202.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2059040511&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_21,Lioness,Sweetheart Mini Dress,LionessSweetheart Mini Dress,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/lione/lione3070612601/lione3070612601_1751566346616_2-0._QL90_UX1128_.jpg,"XXXXS

XXXS

XXS

XS

S

M

L

XL

XXL

XXXL

XXXXL","Model measurements:
Size XS: Margaret (5'11"") usually wears size XSView all model measurementsMeasurements from size S
Length: 29.5in / 75.0cm, from shoulderLioness Size Guide","Fabric: Lightweight, non-stretch weave

Mini length

Boat neck

Sleeveless

Hook-and-eye and hidden zip at side

Shell: 80% viscose/20% polyester

Unlined

Hand wash

Imported, China"
1771969197-181,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €93.28,RESA,Sandy Blouse,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/resaa/resaa3008549859/resaa3008549859_1753458318855_2-0._QL90_UX1128_.jpg,RESASandy BlousePrevious Price €93.28Sale Price €18.66,https://www.shopbop.com/sandy-blouse-resa/vp/v=1/1527836263.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2003400958&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_20,RESA,Sandy Blouse,RESASandy Blouse,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/resaa/resaa3008549859/resaa3008549859_1753458318855_2-0._QL90_UX1128_.jpg,,"Model measurements:
Size XS/S: Gwen (5'10"") usually wears size XS/SView all model measurementsMeasurements from size XS/S
Length: 28.75in / 73.0cm, from shoulderSize Conversions","Fabric: Lightweight, non-stretch satin

Stripe print

Side slits

Collared neck

Short sleeves

Button placket

Patch breast pockets

Shell: 100% polyester

Wash cold

Made in the USA"
1771969202-182,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €117.02,LE BOP,Ribbed Tank,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/lebop/lebop3003645187/lebop3003645187_1743631524191_2-0._QL90_UX1128_.jpg,ExclusiveLE BOPRibbed TankPrevious Price €117.02Sale Price €23.40,https://www.shopbop.com/ribbed-tank-le-bop/vp/v=1/1598185481.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2037236721&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_EC_19,LE BOP,Ribbed Tank,LE BOPRibbed Tank,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/lebop/lebop3003645187/lebop3003645187_1743631524191_2-0._QL90_UX1128_.jpg,"XS

S

M

L

XL","Model measurements:
Size XS: Brittany (5'9.5"") usually wears size XSView all model measurementsMeasurements from size XS
Length: 18in / 46.0cm, from shoulderLE BOP Size Guide","Fabric: Mid-weight ribbed knit

Ruffle hem

Scoop neck

Shell: 81% cotton/17% nylon/2% elastane

Wash cold

Imported, China

Sleeveless"
1771969205-183,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €411.26,HEVRON,Wyeth Dress,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/hevrn/hevrn301042569d/hevrn301042569d_1745956274377_2-0._QL90_UX1128_.jpg,HEVRONWyeth DressPrevious Price €411.26Sale Price €82.25,https://www.shopbop.com/wyeth-dress-hevron/vp/v=1/1574641403.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2038152795&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_18,HEVRON,Wyeth Dress,HEVRONWyeth Dress,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/hevrn/hevrn301042569d/hevrn301042569d_1745956274377_2-0._QL90_UX1128_.jpg,,"Features a midi-length A-line cut. Linen fabric smooth feel and offers no stretch.Shopbop’s expert stylist says: Runs true to sizeModel measurements:
Size 0: Brianna (5'9"") usually wears size 0View all model measurementsMeasurements from size 0
Length: 50in / 127.0cm, from shoulderSize Conversions","Fabric: Mid-weight, non-stretch linen weave

Cutout at back

Geometric print

Midi length

V neck

Hook-and-eye and hidden zip at side

Shell: 100% linen

Lined

Lining: 100% cotton

Dry clean

Imported, China

Fixed shoulder straps"
1771969209-184,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €292.55,MISA,Analie Dress,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/tbags/tbags4130824a0e/tbags4130824a0e_1743079862638_2-0._QL90_UX1128_.jpg,MISAAnalie DressPrevious Price €292.55Sale Price €58.51,https://www.shopbop.com/analie-dress-misa/vp/v=1/1526646152.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2049201153&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_NB_17,MISA,Analie Dress,MISAAnalie Dress,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/tbags/tbags4130824a0e/tbags4130824a0e_1743079862638_2-0._QL90_UX1128_.jpg,,"Model measurements:
Size XS: Alexa (5'9"") usually wears size XSView all model measurementsMeasurements from size XS
Length: 31.5in / 80.0cm, from shoulderSize Conversions","Fabric: Lightweight, low-stretch weave

Floral print

Mini length

Square neckline

Hook-and-eye and hidden zip at back

Shell: 97% cotton/3% spandex

Lined

Dry clean

Made in the USA of imported materials

Short puff sleeves with elastic cuffs"
1771969212-185,https://www.shopbop.com/clothing/br/v=1/13266.htm,https://www.shopbop.com/clothing/br/v=1/13266.htm?offset=16900,Previous Price €292.55,STAUD,Skyla Dress,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/staud/staud3275610333/staud3275610333_1755630978792_2-0._QL90_UX1128_.jpg,Editors’ PickSTAUDSkyla DressPrevious Price €292.55Sale Price €58.51,https://www.shopbop.com/skyla-dress-staud/vp/v=1/1589321196.htm?os=false&breadcrumb=Shop+Women%27s%3EClothing&folderID=13266&colorSin=2054124987&fm=browse-page-web&ref_=SB_PLP_PDP_W_CLOTH_13266_EP_16,STAUD,Skyla Dress,STAUDSkyla Dress,https://m.media-amazon.com/images/G/01/Shopbop/p/prod/products/staud/staud3275610333/staud3275610333_1755630978792_2-0._QL90_UX1128_.jpg,"XS

S

M

L

XL","Model measurements:
Size XS: Anna (6'0"") usually wears size XS-SView all model measurementsMeasurements from size XS
Length: 31.5in / 80.0cm, from shoulderSTAUD Size Guide","Fabric: Lightweight stretch weave

Mini length

Square neckline

Sleeveless

Hook-and-eye and hidden zip at back

Welt front pocket

Shell: 62% polyester/26% viscose/6% elastane/6% wool

Lined

Lining: 95% polyester/5% elastane

Wash cold

Imported, Vietnam"
